#,H,OPT_H,H/OPT_H
1,10000,10000,1
2,11662,10000,1.1662
3,10227,10000,1.0227
4,10000,10000,1
5,10000,10000,1
6,14499,10000,1.4499
7,12791,10000,1.2791
8,10000,10000,1
9,13264,10000,1.3264
10,10000,10000,1
11,13323,10000,1.3323
12,10000,10000,1
13,10457,10000,1.0457
14,11207,10000,1.1207
15,10000,10000,1
16,10000,10000,1
17,10000,10000,1
18,10376,10000,1.0376
19,12736,10000,1.2736
20,10000,10000,1
21,10875,10000,1.0875
22,10000,10000,1
23,10000,10000,1
24,11186,10000,1.1186
25,10669,10000,1.0669
26,10786,10000,1.0786
27,10593,10000,1.0593
28,10000,10000,1
29,12221,10000,1.2221
30,10000,10000,1
31,10000,10000,1
32,11130,10000,1.113
33,10000,10000,1
34,13549,10000,1.3549
35,10000,10000,1
36,12446,10000,1.2446
37,10489,10000,1.0489
38,10996,10000,1.0996
39,11777,10000,1.1777
40,10000,10000,1
41,11224,10000,1.1224
42,10033,10000,1.0033
43,10196,10000,1.0196
44,12753,10000,1.2753
45,10000,10000,1
46,10000,10000,1
47,10000,10000,1
48,11999,10000,1.1999
49,10259,10000,1.0259
50,10000,10000,1
51,13540,10000,1.354
52,10365,10000,1.0365
53,10511,10000,1.0511
54,10650,10000,1.065
55,10000,10000,1
56,10000,10000,1
57,10866,10000,1.0866
58,11498,10000,1.1498
59,10000,10000,1
60,10000,10000,1
61,12190,10000,1.219
62,10000,10000,1
63,10000,10000,1
64,10000,10000,1
65,11902,10000,1.1902
66,13051,10000,1.3051
67,10866,10000,1.0866
68,10000,10000,1
69,12743,10000,1.2743
70,10000,10000,1
71,10000,10000,1
72,10000,10000,1
73,10386,10000,1.0386
74,10000,10000,1
75,11043,10000,1.1043
76,10000,10000,1
77,10867,10000,1.0867
78,10065,10000,1.0065
79,10000,10000,1
80,13896,10000,1.3896
81,11765,10000,1.1765
82,10000,10000,1
83,10598,10000,1.0598
84,10000,10000,1
85,10000,10000,1
86,10000,10000,1
87,11711,10000,1.1711
88,11978,10000,1.1978
89,10000,10000,1
90,11323,10000,1.1323
91,11848,10000,1.1848
92,11356,10000,1.1356
93,10437,10000,1.0437
94,10317,10000,1.0317
95,13390,10000,1.339
96,10000,10000,1
97,11946,10000,1.1946
98,10000,10000,1
99,13029,10000,1.3029
100,10000,10000,1
101,10208,10000,1.0208
102,10000,10000,1
103,10000,10000,1
104,10363,10000,1.0363
105,11084,10000,1.1084
106,10000,10000,1
107,10000,10000,1
108,10000,10000,1
109,10000,10000,1
110,10000,10000,1
111,10815,10000,1.0815
112,15026,10000,1.5026
113,10379,10000,1.0379
114,13012,10000,1.3012
115,10000,10000,1
116,11651,10000,1.1651
117,10000,10000,1
118,10000,10000,1
119,10468,10000,1.0468
120,10000,10000,1
121,10000,10000,1
122,10560,10000,1.056
123,10000,10000,1
124,13999,10000,1.3999
125,10000,10000,1
126,10570,10000,1.057
127,10000,10000,1
128,10000,10000,1
129,10000,10000,1
130,10000,10000,1
131,10057,10000,1.0057
132,10000,10000,1
133,14513,10000,1.4513
134,10000,10000,1
135,12187,10000,1.2187
136,10000,10000,1
137,10000,10000,1
138,10049,10000,1.0049
139,11592,10000,1.1592
140,10608,10000,1.0608
141,10000,10000,1
142,10917,10000,1.0917
143,10123,10000,1.0123
144,10464,10000,1.0464
145,10000,10000,1
146,12277,10000,1.2277
147,10000,10000,1
148,10086,10000,1.0086
149,10000,10000,1
150,10926,10000,1.0926
151,10000,10000,1
152,10000,10000,1
153,10000,10000,1
154,10000,10000,1
155,10000,10000,1
156,10082,10000,1.0082
157,11644,10000,1.1644
158,10000,10000,1
159,12115,10000,1.2115
160,11538,10000,1.1538
161,10437,10000,1.0437
162,10000,10000,1
163,10000,10000,1
164,10000,10000,1
165,10000,10000,1
166,10000,10000,1
167,10000,10000,1
168,12722,10000,1.2722
169,10000,10000,1
170,10129,10000,1.0129
171,10386,10000,1.0386
172,13185,10000,1.3185
173,10000,10000,1
174,10000,10000,1
175,10000,10000,1
176,10855,10000,1.0855
177,10000,10000,1
178,10429,10000,1.0429
179,10000,10000,1
180,10049,10000,1.0049
181,10000,10000,1
182,11341,10000,1.1341
183,10000,10000,1
184,10000,10000,1
185,10620,10000,1.062
186,10000,10000,1
187,10393,10000,1.0393
188,10217,10000,1.0217
189,10000,10000,1
190,10000,10000,1
191,10000,10000,1
192,10000,10000,1
193,11748,10000,1.1748
194,10164,10000,1.0164
195,10813,10000,1.0813
196,10000,10000,1
197,10000,10000,1
198,10421,10000,1.0421
199,15260,10000,1.526
200,10000,10000,1
201,10000,10000,1
202,10000,10000,1
203,11079,10000,1.1079
204,10000,10000,1
205,10039,10000,1.0039
206,10000,10000,1
207,10167,10000,1.0167
208,10000,10000,1
209,10000,10000,1
210,10307,10000,1.0307
211,10000,10000,1
212,10570,10000,1.057
213,10000,10000,1
214,10000,10000,1
215,10000,10000,1
216,10085,10000,1.0085
217,10000,10000,1
218,10030,10000,1.003
219,12035,10000,1.2035
220,12441,10000,1.2441
221,12375,10000,1.2375
222,10749,10000,1.0749
223,10000,10000,1
224,10000,10000,1
225,10000,10000,1
226,11774,10000,1.1774
227,11444,10000,1.1444
228,10000,10000,1
229,11441,10000,1.1441
230,11540,10000,1.154
231,10000,10000,1
232,10000,10000,1
233,12475,10000,1.2475
234,10000,10000,1
235,10000,10000,1
